index,Ticker,Date,Open,Close,Volume,quarter,Asset Turnover,Current Ratio,Days Sales In Receivables,Debt/Equity Ratio,Gross Margin,Inventory Turnover Ratio,Long-term Debt / Capital,Net Profit Margin,Operating Margin,ROE - Return On Equity,Receiveable Turnover,Return On Tangible Equity,Days,MA50,MA200,Crossover,Profitable,%Change,Ticker_encoded
641359,GOOGL,8/24/2012,336.54,338.05,2863800,3,0.1483,3.9366,52.827,0.0912,55.239,9.63592233,0.0421,16.356,20.5953,3.1722,1.7037,4.3343,963,305.0944,304.73145,1,1,11.67282946,0.375
642137,GOOGL,6/29/2016,683,684.11,1932600,2,0.1393,5.4344,53.4223,0.0329,62.186,15.48571429,0.0153,22.6837,27.7581,3.8138,1.6847,4.4914,637,711.1636,711.8241,-1,0,0,0.375
642168,GOOGL,8/12/2016,781.5,783.22,740500,3,0.1404,6.8803,49.6882,0.0294,61.2534,15.56171735,0.0285,22.5424,25.6871,3.774,1.8113,4.4121,681,727.6454,727.21435,1,0,0,0.375
642738,GOOGL,11/15/2018,1044.71,1064.71,1836100,4,0.1687,3.919,48.5632,0.0226,54.3793,16.18608853,0.0221,22.7824,20.9314,5.0375,1.8533,5.6805,1506,1119.7152,1121.31955,-1,1,1.771374365,0.375
642826,GOOGL,3/27/2019,1185.5,1173.02,1400200,1,0.1481,3.959,47.7008,0.0222,55.9372,15.20607787,0.0217,18.3192,18.1843,3.6283,1.8868,4.0724,1638,1131.7068,1130.65925,1,0,0,0.375
642903,GOOGL,7/17/2019,1150.97,1146.35,1170000,3,0.154,3.7823,46.8478,0.0209,56.6212,12.53961456,0.0205,17.4523,22.6598,3.6252,1.9211,4.0353,1750,1116.3434,1116.801,-1,0,0,0.375
642910,GOOGL,7/26/2019,1224.04,1250.41,4805800,3,0.154,3.7823,46.8478,0.0209,56.6212,12.53961456,0.0205,17.4523,22.6598,3.6252,1.9211,4.0353,1759,1116.2904,1115.8745,1,0,0,0.375
643095,GOOGL,4/21/2020,1247,1216.34,2153000,2,0.1375,3.4145,50.7494,0.0194,51.555,22.76441718,0.019,18.1711,16.6671,3.3566,1.7734,3.7657,2029,1270.49,1274.5116,-1,0,0,0.375
643128,GOOGL,6/8/2020,1422.34,1446.61,1404200,2,0.1375,3.4145,50.7494,0.0194,51.555,22.76441718,0.019,18.1711,16.6671,3.3566,1.7734,3.7657,2077,1311.2832,1307.594,1,1,7.729104596,0.375
646978,GPC,6/19/2006,25.55,25.39,445700,2,0.5493,3.0663,44.1942,0.1815,31.0008,0.8493,0.1536,4.5338,7.3444,4.3799,2.0365,4.4815,444,26.9432,26.9851,-1,0,0,0.375
647064,GPC,10/19/2006,27.86,28.19,591000,4,0.5655,3.1992,43.4545,0.1961,25.3463,0.8489,0.1639,4.698,8.6467,4.685,2.0711,4.8022,566,26.8334,26.80525,1,1,4.469670096,0.375
647346,GPC,12/4/2007,31.01,31.24,552000,4,0.5503,2.6183,41.6629,0.184,29.6203,0.7916,0.0843,4.7991,8.5467,4.6411,2.1602,4.7863,977,31.7762,31.79665,-1,1,13.86043534,0.375
648056,GPC,9/28/2011,39.26,38.95,1323600,3,0.568,2.0736,41.9393,0.1729,28.8697,1.0385,0.0796,4.6212,7.5208,5.2512,2.146,5.8096,632,39.463,39.51335,-1,0,0,0.375
648071,GPC,10/19/2011,42.96,42.51,1351200,4,0.4859,2.3625,43.6248,0.1816,29.6138,0.8694,0.1537,4.4775,7.5927,4.9011,2.063,5.4554,653,39.7108,39.7004,1,1,5.880969184,0.375
648333,GPC,11/5/2012,49.26,49.66,443600,4,0.4582,1.9376,42.9958,0.1662,29.1974,0.8485,0.0767,5.1371,7.9554,5.3263,2.0932,6.3826,1036,48.804,48.80615,-1,0,0,0.375
648334,GPC,11/6/2012,49.72,50.29,714500,4,0.4582,1.9376,42.9958,0.1662,29.1974,0.8485,0.0767,5.1371,7.9554,5.3263,2.0932,6.3826,1037,48.816,48.8113,1,0,0,0.375
648335,GPC,11/7/2012,49.88,49.46,717600,4,0.4582,1.9376,42.9958,0.1662,29.1974,0.8485,0.0767,5.1371,7.9554,5.3263,2.0932,6.3826,1038,48.8108,48.81185,-1,0,0,0.375
648352,GPC,12/3/2012,51.57,50.86,1227600,4,0.4582,1.9376,42.9958,0.1662,29.1974,0.8485,0.0767,5.1371,7.9554,5.3263,2.0932,6.3826,1064,48.7794,48.7718,1,1,1.808887141,0.375
648936,GPC,12/28/2015,74,74.59,368600,4,0.452,1.4097,44.5484,0.1978,29.754,0.8621,0.0733,4.3803,7.1254,5.1048,2.0203,8.9723,453,75.5192,75.46885,1,0,0,0.375
648945,GPC,1/11/2016,68.59,67.99,1215100,1,0.44,1.37,47.9655,0.2158,29.7039,0.8501,0.0716,4.25,6.6333,4.8717,1.8763,8.6318,467,74.991,75.1035,-1,0,0,0.375
648989,GPC,3/15/2016,81.75,82.16,469100,1,0.44,1.37,47.9655,0.2158,29.7039,0.8501,0.0716,4.25,6.6333,4.8717,1.8763,8.6318,531,74.6232,74.4894,1,1,3.52969815,0.375
649157,GPC,11/10/2016,79.5,82.05,1935000,4,0.4267,1.4016,46.1555,0.2728,29.9223,0.8251,0.1464,4.0349,5.5708,4.7553,1.9499,9.3416,771,84.1274,84.2512,-1,0,0,0.375
649207,GPC,1/25/2017,86.05,86.42,638200,1,0.4261,1.3525,48.0429,0.3171,29.5911,0.8366,0.1454,4.1007,6.0708,4.9549,1.8733,9.8628,847,85.6804,85.60785,1,0,0,0.375
649236,GPC,3/8/2017,82.59,82.9,556500,1,0.4261,1.3525,48.0429,0.3171,29.5911,0.8366,0.1454,4.1007,6.0708,4.9549,1.8733,9.8628,889,85.8426,85.8916,-1,0,0,0.375
649406,GPC,11/7/2017,78.78,78.1,729700,4,0.3389,1.3359,51.8034,0.9367,30.5218,0.7751,0.424,2.5715,5.2017,3.1229,1.7373,-119.905,1133,81.1474,81.0667,1,1,8.642765685,0.375
649527,GPC,5/3/2018,80.89,81.3,1751000,2,0.3837,1.3299,49.8269,0.8918,31.5547,0.9471,0.4115,4.7069,6.4547,6.3715,1.8063,358.249,1310,82.558,82.6088,-1,0,0,0.375
649575,GPC,7/12/2018,85.74,85.44,452900,3,0.3731,1.3337,50.6106,0.7955,31.4262,0.9158,0.4021,4.6629,6.3297,6.0121,1.7783,152.291,1380,84.897,84.87915,1,1,7.759831461,0.375
649818,GPC,7/1/2019,99.3,99.54,536500,3,0.3118,1.2645,54.4932,0.9327,33.2627,0.8122,0.4328,5.027,5.8046,5.7918,1.6516,-154.949,1734,95.71,95.7139,-1,1,12.89933695,0.375
649819,GPC,7/2/2019,99.73,99.58,689000,3,0.3118,1.2645,54.4932,0.9327,33.2627,0.8122,0.4328,5.027,5.8046,5.7918,1.6516,-154.949,1735,95.744,95.73865,1,0,0,0.375
649841,GPC,8/2/2019,89.71,87.73,920200,3,0.3118,1.2645,54.4932,0.9327,33.2627,0.8122,0.4328,5.027,5.8046,5.7918,1.6516,-154.949,1766,96.0344,96.08775,-1,0,0,0.375
649919,GPC,11/21/2019,99.59,98.41,595600,4,0.3873,1.2415,38.7188,0.9271,32.0889,1.1185,0.4312,0.1572,2.0196,1.057,2.3245,-43.344,1877,96.4916,96.422,1,0,0,0.375
649988,GPC,3/4/2020,84.74,86.27,963500,1,0.3155,1.2145,53.3974,1.062,32.9155,0.8269,0.4434,2.9945,4.1422,3.9887,1.6855,-54.059,1981,94.916,95.00175,-1,1,16.93520343,0.375
650099,GPC,8/11/2020,93.55,93.74,758600,3,0.3243,1.234,40.2052,0.9579,34.9665,0.8311,0.4709,5.2066,6.9155,7.675,2.2385,-95.2164,2141,86.9814,86.95325,1,0,0,0.375
657652,GRMN,2/7/2008,37.58,38.94,5389200,1,0.2153,4.1377,69.9126,0.24,48.2243,0.5084,0.113771208,22.2624,26.0215,5.9892,1.2873,6.5631,1042,51.1612,51.263,-1,1,5.701078582,0.545454545
658157,GRMN,2/8/2011,21.02,21.32,922500,1,0.129,4.6665,77.0806,0.23,46.9394,0.6556,0.672994762,18.8018,14.72,2.9901,1.1676,3.1788,400,20.3274,20.29455,1,1,4.080675422,0.545454545
658315,GRMN,9/23/2011,21.12,20.94,1068500,3,0.1539,2.794,70.0612,0.41,51.6244,0.6995,0.747218287,22.5461,22.0893,4.9013,1.2846,5.3612,627,21.7318,21.73955,-1,0,0,0.545454545
658330,GRMN,10/14/2011,23.07,23.3,679700,4,0.2034,3,60.101,0.37,47.6876,1.1964,0.747420329,18.2001,21.9965,5.0837,1.4975,5.5003,648,21.9024,21.883,1,1,2.789699571,0.545454545
658520,GRMN,7/18/2012,25.53,26.19,587100,3,0.1452,2.799,68.0947,0.37,53.4009,0.7066,0.699835263,20.8734,23.8054,4.1428,1.3217,4.477,926,28.1094,28.25045,-1,0,0,0.545454545
658653,GRMN,1/30/2013,27.82,27.31,1228700,1,0.1164,3.8241,76.2345,0.26,51.9089,0.646,0.704639204,16.6679,15.0249,2.4505,1.1806,2.6117,1122,28.6542,28.62945,1,0,0,0.545454545
658672,GRMN,2/27/2013,24.56,24.9,715200,1,0.1164,3.8241,76.2345,0.26,51.9089,0.646,0.704639204,16.6679,15.0249,2.4505,1.1806,2.6117,1150,28.0972,28.12785,-1,0,0,0.545454545
658787,GRMN,8/12/2013,28.57,29.1,1128000,3,0.1334,2.5098,66.5183,0.36,54.8273,0.6977,0.712174646,29.1576,23.5768,5.2753,1.353,5.6264,1316,26.678,26.67425,1,1,12.64604811,0.545454545
659261,GRMN,3/30/2016,33.25,33.39,758100,1,0.1415,3.1278,58.8832,0.28,54.4597,0.5489,0.759232334,14.1164,16.634,2.5629,1.5285,2.8136,546,30.9486,30.8514,1,1,1.078167116,0.545454545
660273,GRMN,4/6/2020,73.4,74.48,1387900,2,0.1398,2.7995,54.2049,0.31,59.2539,0.4358,0.849242567,21.1734,21.6572,3.8849,1.6604,4.5098,2014,84.9914,85.389,-1,0,0,0.545454545
660336,GRMN,7/7/2020,97.42,98.12,580800,3,0.1693,2.976,53.3901,0.28,60.2224,0.5372,0.849268964,28.2563,28.5884,6.1402,1.6857,7.3133,2106,88.3598,88.06665,1,1,5.564614757,0.545454545
664318,GWW,7/24/2006,47.92,48,1555900,3,0.4929,2.767,36.1755,0.0042,39.4266,1.1921,0.0021,6.8769,9.9581,4.59,2.4879,5.026,479,54.5392,54.5973,-1,0,0,0.473684211
664405,GWW,11/24/2006,56.3,56.42,129300,4,0.48,2.6363,34.8763,0.0044,41.1331,1.0405,0.0022,6.7662,10.1081,4.5432,2.5806,5.0298,602,54.3022,54.24195,1,0,0,0.473684211
664688,GWW,1/11/2008,60.82,60.11,1573200,1,0.5263,1.8666,34.9442,0.1703,40.9341,1.0153,0.0025,6.7385,11.1871,5.7399,2.5755,6.4844,1015,68.1312,68.2378,-1,0,0,0.473684211
664782,GWW,5/28/2008,70.74,71.47,393300,2,0.5182,3.0583,34.7169,0.2553,40.1784,1.0854,0.1979,6.2901,10.5208,5.5311,2.5924,6.2447,1153,66.4982,66.32955,1,0,0,0.473684211
664892,GWW,10/31/2008,61.34,62.28,1103200,4,0.453,2.8148,33.3076,0.2603,42.7,0.9036,0.1936,6.6313,11.3369,5.3061,2.7021,5.9273,1309,65.692,65.80565,-1,1,7.530507386,0.473684211
665570,GWW,7/12/2012,150.16,157.49,1208000,3,0.4577,2.6541,40.3281,0.1894,43.5717,1.0138,0.1391,6.69,11.1488,5.3162,2.2317,6.4628,920,161.1238,161.5471,-1,0,0,0.473684211
665601,GWW,8/24/2012,173.65,174.78,187700,3,0.4577,2.6541,40.3281,0.1894,43.5717,1.0138,0.1391,6.69,11.1488,5.3162,2.2317,6.4628,963,167.0902,167.07285,1,1,4.205286646,0.473684211
665673,GWW,12/10/2012,163.72,165.25,363300,4,0.4439,2.6858,38.0042,0.1811,43.5522,0.9652,0.1303,6.8978,11.6093,5.084,2.3682,6.1579,1071,171.274,171.36595,-1,0,0,0.473684211
665706,GWW,1/29/2013,185.35,187.13,436900,1,0.4548,2.9547,40.7259,0.1709,45.2429,1.0147,0.1238,9.1297,15.0544,6.6661,2.2099,7.9554,1121,170.8142,170.435,1,1,3.350611874,0.473684211
666142,GWW,7/22/2015,204.76,200.37,1235600,3,0.4362,2.0041,45.8853,0.7409,41.9235,1.0757,0.3723,7.5166,13.4521,8.0383,1.9614,11.1228,294,214.0394,214.33245,-1,0,0,0.473684211
666317,GWW,4/1/2016,208.88,212.51,488900,2,0.4298,1.9437,46.0022,1.0128,40.5692,1.074,0.4405,6.7355,11.92,8.0017,1.9564,14.7698,548,193.9526,193.0272,1,0,0,0.473684211
666466,GWW,11/1/2016,191.43,187.75,501100,4,0.4339,1.8541,44.5571,1.1791,40.0783,1.0525,0.4913,2.3929,6.7894,3.5945,2.0199,8.6439,762,201.5302,201.8747,-1,0,0,0.473684211
666507,GWW,12/30/2016,216.42,214.14,319800,4,0.4339,1.8541,44.5571,1.1791,40.0783,1.0525,0.4913,2.3929,6.7894,3.5945,2.0199,8.6439,821,206.5232,206.13005,1,1,9.783319324,0.473684211
666593,GWW,5/5/2017,174.82,176.49,773200,2,0.4461,2.2589,47.1333,1.3127,39.7648,1.127,0.551,3.7196,8.7593,5.7872,1.9095,14.8731,947,209.9738,210.594,-1,1,5.144767409,0.473684211
666736,GWW,11/28/2017,192.28,200.1,1036200,4,0.4536,2.1274,45.2974,1.2817,38.8084,1.1273,0.5515,5.8824,8.9524,8.8825,1.9869,22.7094,1154,181.12,180.5188,1,1,12.35882059,0.473684211
666991,GWW,12/3/2018,306.12,305.44,519400,4,0.4705,2.3698,45.114,1.0607,38.5813,1.1012,0.4996,7.5642,10.4958,10.4635,1.9949,18.1141,1524,295.9066,296.64635,-1,1,5.647590361,0.473684211
667211,GWW,10/18/2019,303.48,303.1,485800,4,0.4741,2.1186,45.0474,1.0752,38.0049,1.0665,0.4816,3.6178,6.3576,5.6796,1.9979,8.8169,1843,278.0174,277.7131,1,1,2.055427252,0.473684211
667318,GWW,3/24/2020,218.19,235.46,711400,1,0.4181,3.276,48.3739,1.6458,37.3542,1.1641,0.6194,5.7647,5.2982,9.1133,1.8605,12.8205,2001,289.6302,290.2976,-1,0,0,0.473684211
667390,GWW,7/7/2020,316.54,318.14,334300,3,0.4585,2.9653,44.2843,1.0105,35.5865,1.0921,0.5014,7.9523,12.5911,10.779,2.0323,14.3659,2106,296.1864,296.1271,1,1,10.58653423,0.473684211
667796,HAL,8/14/2006,26.65,26.77,12969000,3,0.2122,2.1725,122.503,0.3996,28.0955,2.0107,0.2791,18.013,25.6486,8.5061,0.7347,9.5502,500,27.956,28.0039,-1,1,14.90474412,0.5
667966,HAL,4/19/2007,25.86,25.78,14729900,2,0.3115,3.3573,71.0362,0.4771,24.7925,1.8727,0.3221,40.9639,23.909,10.1571,1.267,11.3032,748,25.3244,25.2743,1,1,12.17998448,0.5
668168,HAL,2/6/2008,27.8,27.15,12892400,1,0.3023,3.1007,73.7379,0.3959,21.9161,1.9009,0.2709,14.3956,21.0226,8.2979,1.2205,9.3625,1041,29.1748,29.18545,-1,0,0,0.5
668208,HAL,4/4/2008,32.86,33.41,18264900,2,0.3194,3.0487,71.8275,0.3685,22.1752,2.0115,0.2527,11.2325,21.15,8.2531,1.253,9.2782,1099,29.812,29.7149,1,1,20.4729123,0.5
668330,HAL,9/26/2008,27.69,27.76,14180500,3,0.3505,2.9107,71.5475,0.3731,23.2434,2.0422,0.2584,13.8471,21.6567,9.0885,1.2579,10.5091,1274,34.1092,34.18055,-1,1,42.8314121,0.5
668831,HAL,9/22/2011,28.11,27.79,26657500,3,0.3088,2.8189,65.5483,0.309,21.5486,2.1298,0.236,10.4307,20.3421,6.8681,1.373,7.7252,626,38.6186,38.73585,-1,0,0,0.5
669079,HAL,9/17/2012,32.08,31.95,11918000,3,0.2703,2.7764,74.2934,0.3173,14.358,1.7208,0.2409,8.4658,13.4158,4.0155,1.2114,4.6508,987,28.391,28.3402,1,0,0,0.5
669801,HAL,5/2/2016,37.44,37.91,23540500,2,0.1383,2.8093,110.887,1.3216,2.6858,1.4083,0.5543,-83.6506,-101.173,-32.781,0.8116,-43.346,579,32.7816,32.7355,1,1,5.038248483,0.5
670060,HAL,5/11/2017,42.44,41.74,7942100,2,0.1957,2.5221,79.6147,1.2456,9.7438,1.9597,0.5471,0.5649,2.9453,0.3127,1.1304,0.4277,953,44.6928,44.83105,-1,1,8.64877815,0.5
670223,HAL,1/3/2018,46.16,46.81,11181900,1,0.2279,2.2208,82.3955,1.2983,11.7944,2.0598,0.5541,0.8014,6.1672,0.5601,1.0923,0.8269,1190,40.8186,40.71945,1,0,0,0.5
670364,HAL,7/26/2018,37.46,38.59,17273200,3,0.2397,2.3089,80.58,1.1599,12.7673,1.8649,0.5362,7.048,11.6008,4.8131,1.1169,6.9809,1394,43.9134,44.1059,-1,1,10.52086033,0.5
670732,HAL,1/13/2020,23.48,23.29,11442700,1,0.2132,2.1086,86.6587,1.4359,11.0383,1.3916,0.5847,-20.1906,-11.3361,-14.8327,1.0386,-25.1799,1930,21.9892,21.8923,1,0,0,0.5
670773,HAL,3/12/2020,7.08,6.36,38621400,1,0.2132,2.1086,86.6587,1.4359,11.0383,1.3916,0.5847,-20.1906,-11.3361,-14.8327,1.0386,-25.1799,1989,20.1154,20.3202,-1,0,0,0.5
670906,HAL,9/21/2020,13.68,13.19,19709700,3,0.1425,2.3,95.1429,1.8887,10.6219,1.0306,0.6493,-0.5714,4.7731,-0.3652,0.9459,-0.792,2182,14.9746,14.95815,1,0,0,0.5
671208,HAS,6/1/2006,12.44,12.51,1853200,2,0.1929,1.9826,49.5358,0.3461,60.1396,0.8138,0.2533,5.1326,3.9031,1.8585,1.8169,6.5826,426,13.4394,13.45355,-1,1,6.314948042,0.388888889
671289,HAS,9/26/2006,14.88,15.01,818600,3,0.3507,1.732,58.8398,0.3571,55.5871,1.479,0.2587,9.5833,15.8975,7.0207,1.5296,25.3598,543,13.36,13.31155,1,1,22.18520986,0.388888889
671529,HAS,9/11/2007,18.5,18.88,1510600,3,0.3722,1.9645,65.6919,0.6323,57.3994,1.3175,0.3441,13.2114,17.1489,11.9431,1.37,42.4031,893,20.0596,20.09915,-1,0,0,0.388888889
671678,HAS,4/15/2008,21.32,20.99,1426600,2,0.2447,1.8309,64.5494,0.7933,60.7003,0.8219,0.3517,4.7796,8.3527,2.8654,1.3943,17.1519,1110,19.081,19.07765,1,1,16.48404002,0.388888889
671822,HAS,11/6/2008,19.81,19.67,2648400,4,0.3885,2.1428,44.7251,0.5158,56.1749,1.7956,0.3379,7.6017,12.3154,6.7286,2.0123,26.9006,1315,23.1052,23.15755,-1,0,0,0.388888889
672229,HAS,6/21/2011,33.39,33.27,869500,2,0.2305,2.896,83.0174,0.9638,58.3898,0.8854,0.4886,6.3901,8.851,3.9528,1.0841,11.5235,533,34.5124,34.52685,-1,1,11.42170123,0.388888889
672433,HAS,4/12/2012,27.89,28.09,906600,2,0.2021,2.5585,72.248,1.1577,61.5531,0.7483,0.5,5.3517,10.6328,3.1031,1.2457,9.0509,829,27.8376,27.82215,1,0,0,0.388888889
672495,HAS,7/11/2012,26.44,26.2,1100800,3,0.3025,2.3246,79.9893,1.0896,56.3973,1.2656,0.4781,12.2554,18.5574,10.7966,1.1252,26.5999,919,27.1422,27.16235,-1,0,0,0.388888889
672522,HAS,8/17/2012,30.27,30.22,1075400,3,0.3025,2.3246,79.9893,1.0896,56.3973,1.2656,0.4781,12.2554,18.5574,10.7966,1.1252,26.5999,956,27.3486,27.34185,1,0,0,0.388888889
673183,HAS,1/5/2016,58.87,59.64,1661000,1,0.1904,3.285,72.6193,1.0181,65.081,0.6286,0.4905,5.8653,10.3366,2.9222,1.2393,6.3262,461,63.6428,63.71145,-1,0,0,0.388888889
673235,HAS,3/21/2016,68.85,68.53,901100,1,0.1904,3.285,72.6193,1.0181,65.081,0.6286,0.4905,5.8653,10.3366,2.9222,1.2393,6.3262,537,65.2566,65.23505,1,1,9.689187217,0.388888889
673396,HAS,11/7/2016,73.76,74.09,922100,4,0.3201,1.995,72.8841,0.9239,61.0678,1.6369,0.3915,11.8241,15.6544,9.6954,1.2348,17.2618,768,71.7978,71.80915,-1,1,2.01106762,0.388888889
673404,HAS,11/17/2016,76.86,77.06,736700,4,0.3201,1.995,72.8841,0.9239,61.0678,1.6369,0.3915,11.8241,15.6544,9.6954,1.2348,17.2618,778,72.2716,72.2667,1,0,0,0.388888889
673626,HAS,10/6/2017,87.92,87.81,1325700,4,0.3017,2.9032,79.2463,1.0102,60.6091,1.451,0.4807,-0.3319,16.9843,-0.2895,1.1357,-0.5097,1101,88.8734,89.03815,-1,0,0,0.388888889
673824,HAS,7/23/2018,97.44,98.61,9757400,3,0.2856,2.415,79.7687,0.9087,58.2339,1.0731,0.4731,16.8098,19.9617,13.981,1.1283,45.2857,1391,84.8308,84.5666,1,0,0,0.388888889
673931,HAS,12/24/2018,73.69,73.52,630300,4,0.2639,2.4189,76.9707,0.9717,56.6942,1.3568,0.4914,0.631,0.7593,0.4996,1.1693,1.5252,1545,86.9042,87.14175,-1,0,0,0.388888889
674034,HAS,5/23/2019,93.79,93.55,1476800,2,0.1954,2.6383,73.6142,0.9958,65.0908,0.6086,0.4971,1.3644,13.0349,0.7829,1.2226,2.3992,1695,88.1762,87.98515,1,1,10.46499198,0.388888889
674177,HAS,12/16/2019,101.22,98.9,1311900,4,0.1613,5.3676,88.9027,1.351,59.5906,1.2935,0.5746,18.7215,13.3318,8.9248,1.0123,14.4149,1902,99.295,99.37055,-1,0,0,0.388888889
674618,HBAN,3/16/2006,14.6,14.64,1661500,1,0.0108,1.07,0.0001,2.1638,75,0.0001,0.5187,27.2252,-100,3.3912,0.0001,4.2803,349,14.4578,14.45825,-1,0,0,0.409090909
674630,HBAN,4/3/2006,15.08,14.98,2064400,2,0.0113,1.07,0.0001,2.5074,75,0.0001,0.5747,27.2558,-100,3.7971,0.0001,4.8454,367,14.5018,14.4923,1,0,0,0.409090909
674858,HBAN,3/1/2007,14.74,14.68,2936800,1,0.0106,1.07,0.0001,2.0417,75,0.0001,0.531,25.7795,-100,3.1372,0.0001,3.9484,699,15.1018,15.1159,-1,1,4.359673025,0.409090909
675285,HBAN,11/6/2008,7.03,6.98,6443900,4,-0.0051,1.07,0.0001,1.1315,75,0.0001,0.372,157.785,-100,-7.798,0.0001,-10.9318,1315,6.441,6.41485,1,0,0,0.409090909
675312,HBAN,12/16/2008,5.28,5.76,5145100,4,-0.0051,1.07,0.0001,1.1315,75,0.0001,0.372,157.785,-100,-7.798,0.0001,-10.9318,1355,5.9718,5.99045,-1,0,0,0.409090909
675316,HBAN,12/22/2008,5.35,5.01,3916500,4,-0.0051,1.07,0.0001,1.1315,75,0.0001,0.372,157.785,-100,-7.798,0.0001,-10.9318,1361,5.9496,5.9441,1,0,0,0.409090909
675318,HBAN,12/24/2008,5.06,5.27,1384000,4,-0.0051,1.07,0.0001,1.1315,75,0.0001,0.372,157.785,-100,-7.798,0.0001,-10.9318,1363,5.9146,5.91465,-1,0,0,0.409090909
675550,HBAN,11/26/2010,4.13,4.13,2175000,4,0.011,0.92,0.0001,1.1755,83.47,0.0001,0.4223,6.6065,11.07,2.6613,0.0001,2.8531,326,4.289,4.2907,-1,0,0,0.409090909
675558,HBAN,12/8/2010,4.75,4.82,17825800,4,0.011,0.92,0.0001,1.1755,83.47,0.0001,0.4223,6.6065,11.07,2.6613,0.0001,2.8531,338,4.337,4.333,1,1,8.506224066,0.409090909
675704,HBAN,7/8/2011,4.97,4.88,12470800,3,0.0113,0.92,0.0001,0.9625,87.29,0.0001,0.354,21.8341,22.97,2.8462,0.0001,3.0075,550,4.826,4.8302,-1,1,30.12295082,0.409090909
675853,HBAN,2/9/2012,4.61,4.57,11384600,1,0.012,0.91,0.0001,0.7412,89.69,0.0001,0.315,21.7357,24.78,2.9683,0.0001,3.1061,766,4.2272,4.22185,1,1,5.251641138,0.409090909
676068,HBAN,12/18/2012,4.93,4.98,12474200,4,0.0125,0.92,0.0001,0.5103,92.79,0.0001,0.1897,21.346,26.98,2.9154,0.0001,3.0217,1079,4.9328,4.93715,-1,0,0,0.409090909
676096,HBAN,1/30/2013,5.37,5.42,10290700,1,0.0116,0.91,0.0001,0.3854,93.38,0.0001,0.1865,22.3134,27.46,2.7965,0.0001,2.8927,1122,5.0094,4.9966,1,1,8.302583026,0.409090909
676591,HBAN,10/15/2015,8.78,8.86,10919000,4,0.0103,0.92,0.0001,1.161,94.77,0.0001,0.5164,23.2223,28.97,2.8728,0.0001,3.1436,379,8.972,8.98025,-1,0,0,0.409090909
676624,HBAN,12/2/2015,9.8,9.65,7848600,4,0.0103,0.92,0.0001,1.161,94.77,0.0001,0.5164,23.2223,28.97,2.8728,0.0001,3.1436,427,9.1724,9.1573,1,0,0,0.409090909
676657,HBAN,1/21/2016,7.27,7.49,21720100,1,0.0099,0.94,0.0001,1.1745,94.29,0.0001,0.5258,22.7665,28.57,2.6831,0.0001,2.7363,477,9.1162,9.14335,-1,0,0,0.409090909
676826,HBAN,9/21/2016,8.29,8.27,11205400,3,0.0086,0.9,0.0001,1.0732,93.33,0.0001,0.4642,12.5541,24.38,1.3634,0.0001,1.634,721,8.1046,8.09645,1,1,6.166868198,0.409090909
677069,HBAN,9/8/2017,10.53,10.66,8736500,3,0.0102,0.88,0.0001,1.031,91.71,0.0001,0.4624,24.4976,27.84,2.8564,0.0001,3.3882,1073,11.364,11.3659,-1,0,0,0.409090909
677099,HBAN,10/20/2017,12.34,12.36,8030500,4,0.01,0.85,0.0001,1.3188,90.91,0.0001,0.4598,39.4636,29.41,4.4237,0.0001,5.2325,1115,11.4702,11.46425,1,1,3.55987055,0.409090909
677361,HBAN,11/5/2018,12.94,13,10862700,4,0.0101,0.9,0.0001,0.9586,85.58,0.0001,0.4372,28.5844,30.89,3.3741,0.0001,3.8937,1496,13.673,13.6818,-1,1,19,0.409090909
677536,HBAN,7/19/2019,12.87,12.97,7307500,3,0.0102,0.91,0.0001,1.0116,82.68,0.0001,0.4533,32.0072,29.66,3.4747,0.0001,3.9307,1752,12.479,12.46785,1,0,0,0.409090909
677697,HBAN,3/10/2020,9.46,9.5,20124300,1,0.0062,0.89,0.0001,1.0725,83.49,0.0001,0.4543,4.2254,23.13,0.4543,0.0001,0.5127,1987,13.0696,13.12705,-1,1,17.89473684,0.409090909
683580,HD,6/2/2006,26.4,26.12,12508100,2,0.4074,1.2458,14.3088,0.2398,33.6797,1.0621,0.1931,6.9149,11.2856,5.3383,6.2899,6.6348,427,27.8566,27.8681,-1,1,11.21745789,0.5
683714,HD,12/12/2006,26.98,26.98,17788200,4,0.3733,1.1682,16.4582,0.2939,33.6116,0.9516,0.1938,7.5835,11.309,4.8022,5.4684,6.1756,620,26.0288,26.01595,1,1,3.150481838,0.5
683881,HD,8/14/2007,24.76,23.64,42251600,3,0.3901,1.4402,6.3045,0.4284,33.0914,1.208,0.2997,7.1538,11.5263,5.5971,14.2754,5.8532,865,27.119,27.188,-1,0,0,0.5
684445,HD,11/8/2010,24.95,24.84,9696400,4,0.3976,1.3271,7.0219,0.5114,34.2511,0.9927,0.3141,5.0247,8.7239,4.3631,12.817,4.6501,308,24.2822,24.25515,1,1,12.27858293,0.5
684633,HD,8/8/2011,24.29,23.33,38047000,3,0.4786,1.4485,5.9253,0.591,33.9858,1.2417,0.3705,6.7369,11.3385,7.4755,15.1892,7.9913,581,28.2452,28.28655,-1,0,0,0.5
684707,HD,11/21/2011,30.47,30.11,11602100,4,0.4175,1.4621,7.1892,0.6068,34.4049,1.0605,0.3767,5.3907,9.3213,5.2563,12.5188,5.5938,686,28.7052,28.685,1,1,17.17037529,0.5
